ID_Talhao,Umidade_Solo,pH_Solo,Temperatura_Ambiente,Nivel_N,Historico_Irrigacao_mm,Produtividade_Esperada
1,74.60116937361745,6.258484096158414,24.640337821641204,62.942001665760046,68.68270911556895,8631.24
1,33.89918456897364,5.986906952426582,38.406678485330474,219.37348710111632,32.63772970694848,8158.51
5,54.094814185529245,4.467039859876478,28.549751872244148,60.62902061805752,55.435493607463485,7724.36
6,80.26954411699472,6.205360791253918,38.49128778233771,299.1654890191259,28.161492896766035,9966.65
3,43.83415174830114,4.978046365222575,20.512092336832602,79.53214831056192,29.746746334370126,6506.22
9,79.83855106503748,4.933616478865208,33.14314775910258,190.41830294424352,26.801820309892843,7182.02
5,37.22032572209976,4.470180522171332,30.431225521218142,141.0711342813991,50.335293435756824,6364.03
8,32.81672142886878,5.783354870708823,33.48520574578279,64.12433404953012,38.326251884199614,6351.02
1,53.045436689474975,7.787409423947087,20.36669659931342,37.51785504590162,66.06446779578583,8375.74
5,32.203916245596815,5.382208452916981,31.624862905944344,198.137716219065,17.562322157387335,6908.31
3,87.43621577899954,5.561745509427568,27.451009826421725,247.82454222306404,7.039391245841104,7631.09
1,79.57234174763795,7.213373288362118,33.5706243726579,257.3442286068209,27.528303956945066,8874.19
4,78.0461812277925,4.979204062934595,23.176116103795444,160.33263773077232,43.16988953527432,7722.43
5,67.78667537976918,8.484789652117673,37.25142563663131,239.9129761392441,60.25592558408465,9197.77
7,42.979441382193215,6.600952616257772,17.10753286528376,211.6687260419071,24.233782067622936,9122.96
1,61.09562200058353,6.2380147016010845,35.1797329697797,225.54872242476597,45.765072578712314,10000.0
3,65.83644434582047,6.789100959646007,36.53299064537727,163.0017314098898,24.513907671625333,9987.33
2,61.50189005161609,4.830171567080978,35.43130778417053,201.0211698653743,43.20537080961207,8844.53
9,45.61400207709164,7.067365693195882,27.8181598565444,247.49199666553537,61.93655629214556,10000.0
10,60.91487545888356,5.815503683170052,25.95962450076903,137.4287274003962,16.195034958158633,9063.36
6,59.47118045211759,8.485931704823095,39.90655716312192,247.61430323424761,28.29691494749274,8523.59
10,89.78014654840345,4.844271033388431,20.729298780354053,189.84454755304697,69.52856375008226,7519.8
3,83.84616888277223,6.5352555193272055,28.671899146901115,74.79327658011229,60.79899197746226,8198.18
8,57.802844892937195,6.99056314684509,31.76688813455814,36.664722450637846,39.52479005273414,8726.76
8,67.37624297610712,4.166918008931906,32.5216908965358,127.94347210777106,36.16393142979927,7770.59
2,74.8722962455337,5.8184656237807015,20.100616643464466,177.60800864001175,19.92202676132767,8383.54
6,32.0919096140295,7.663176173504164,31.34985230849503,256.7514950949419,36.20465993854706,7785.71
7,83.6952864736704,8.101887537244867,35.459239162033434,64.42113363786648,59.3727048795963,6375.38
2,81.60760898507542,5.565809974086411,16.250464420527805,246.05571387456635,47.96221592944464,8835.97
10,57.44592586642244,7.992966361913757,37.78803233313291,263.0124424381513,20.30308197245906,9166.15
2,53.47018596482279,8.838779385516943,15.73760137863015,70.68562149022512,14.102474473747307,6683.51
10,46.377562491378896,8.28436968037547,23.899275812209858,259.93046621213915,18.56459758977804,8144.86
1,58.6006096998221,4.588219940796626,15.395329905824052,297.69246331755386,11.883144097497857,9032.68
8,32.662599811994205,7.6986516604277035,16.928629213489547,226.24648438302413,6.694848721660116,6856.75
1,81.13161200082047,5.598334162202724,37.77920712950198,241.88781409274674,29.339532210943847,7643.33
9,32.12534210511271,8.942079947060382,23.871520768653696,298.4921222408958,7.930972307878738,7316.16
6,49.74308192219226,6.4267949157994355,25.61928826062632,193.47993764200524,12.033879040897304,9406.27
7,85.89536929913939,4.612169491794705,20.383609534563817,113.12932314438734,38.31272790376403,6040.82
10,74.11275927140716,7.625927740136953,29.927394254667995,256.13332520053507,11.52194915897023,8656.16
7,46.883457634651606,5.615055991931069,29.87008036694474,195.91115992814045,4.471583720163199,8167.85
10,45.158945637653105,8.98539078540831,24.305009795630482,186.92276440465827,22.217219501951963,7135.95
3,30.304928389081557,8.898912289272609,23.325871795134958,98.48159998879034,15.422336903537726,4915.29
2,71.74285757098501,7.280670090102904,37.1241077045147,234.2102527873794,36.07136315960637,8823.25
9,32.92701490039038,4.649132244758588,24.582105991055034,52.05016448222599,7.165695920824652,4579.32
8,61.95615116404572,7.434304988375145,27.337524803860205,279.55750911455857,52.623955137808466,10000.0
10,87.72731835552298,4.465152432300136,22.082619060623266,117.97233440803087,63.4363463604597,6466.54
7,36.56813160326723,4.146820795511962,34.66923758392818,64.49915625329743,52.04046217693361,5795.37
9,83.66879585808405,8.11479223110743,24.93620392247729,149.43896393765306,37.2978926180976,6718.13
4,89.48852010870289,5.048764738418407,27.840276163608113,41.46687549926395,60.246747525221956,5557.18
4,33.6910215743541,5.895135631095487,21.333929251491536,214.8490724515409,48.644286584705526,8544.71
1,82.97437614824767,8.867286949880866,39.691489808531294,273.73048782024614,0.7385785715132898,6598.48
8,60.964741226616994,5.684202509305516,22.287393523093073,256.0610119273974,27.586310694215218,10000.0
3,84.3908231666748,5.482448906416576,34.26856327263879,64.38975783092789,59.566632958476006,6900.04
7,64.27913651517444,8.591039998113876,25.68739125891898,64.0932070190876,24.21012005826885,7145.93
2,69.72672060639388,4.553742226594791,20.155435127103498,249.6273102275513,2.465062146786645,8452.86
2,62.626734479843954,7.797912050573159,34.99296909912153,279.5486541428413,52.232574698659064,10000.0
7,81.8695728184409,8.94032783326387,23.340169725726078,154.38085405504205,56.1426789198008,6987.05
6,74.03459513722211,8.506480053873243,36.629833684945275,164.7222015667168,11.2415586530316,6392.75
3,61.275618730824895,7.2583395935321295,37.881429622945575,115.930751174146,37.61383477902268,8820.35
9,82.08964824309282,5.57030397496366,36.4955958847819,271.4515819292318,13.436880729700803,8263.37
10,44.717131935320076,5.271609905891584,15.87519787017014,204.1237844289361,50.34640933309027,8238.47
6,39.440439582151555,8.096275524357306,34.684333625127636,107.82792583518949,19.008531862423997,6091.27
10,39.62400631980432,8.399109569758476,25.283486662478595,110.67137518464793,22.135058579433103,6259.36
10,50.04053272471427,6.627174562728465,36.84307300455563,270.62401972717265,59.1479597548071,10000.0
6,44.32140187806105,5.22169970393233,30.94885656711847,33.681186454571794,33.342564654483304,6508.98
1,85.80542103058431,4.564716042055868,35.84107835359896,117.13617463619237,46.88281158527735,5924.21
4,36.35004562971504,4.435897339159156,27.485794246670885,179.67630392841966,28.166113550572735,6611.96
10,71.93944428237526,7.5953872367692785,28.37563761497332,70.01871476681765,20.86048000356288,7192.67
6,41.35329238710035,6.100593639238625,18.60969080334168,54.866663633889246,43.7834642297263,7780.27
6,82.89822796622101,8.526799371389352,34.59968396723389,250.1246093944512,10.84003018551749,7059.29
5,87.67891729109445,7.698356503633819,25.484740291674292,271.48918493509694,26.10998848968041,8049.45
1,57.928200526199014,4.956302089572933,27.502002956789568,252.37373361551116,14.63259261701456,9468.14
8,82.7442888136879,7.068887094078495,34.62744285239269,272.67273022908387,48.705647685852185,9346.1
5,30.308710245282885,6.1775272719907965,29.971135001985974,179.3402321857603,66.09461868422753,8937.54
5,79.19681504448602,6.886248653843065,20.027468186066685,249.3096926673923,69.68576776111064,10000.0
7,43.71750969149541,7.690345616692586,29.755816478772317,133.69151236559713,31.51937673091135,7583.96
4,84.52207855616207,8.030979405018954,25.190821449491395,209.8923225993404,17.677127274551115,6972.86
6,30.067206688806568,8.218686632033622,26.73813855109657,296.9855934750744,30.99805592690269,7628.39
4,63.37090410238542,5.269874372860124,15.707781860066694,90.9464854365644,59.30885869739067,8482.29
3,75.39814822709607,4.1555779995867885,20.25073373790704,135.27293149859176,14.420397498642792,6171.02
7,45.52129984187448,7.696473675823865,22.02595203452571,159.61279187372313,66.64669561570466,8518.8
8,41.587971875237585,4.531718631278873,32.824000196470145,67.26418149541396,23.93060381587057,5617.4
4,35.04589346807908,5.5745979430648385,15.287311832452882,51.88042482556533,69.00625616152135,7018.44
2,49.58601459019758,4.0190856706217355,25.2194315307283,254.02517390683857,58.70262212737735,8804.93
10,63.59065873852977,7.4083474120081005,38.10067176064332,293.73448066344827,56.59993739031732,10000.0
3,36.95063140681546,4.835660057356106,17.797015413728097,139.27576723400784,22.25332716412985,6083.1
1,52.60172171920793,7.27641204845829,27.910609705465276,53.665455772556385,0.6144048363550625,7634.6
8,30.544344279163496,8.958713085839193,34.66305955977118,47.76917538645565,26.749303617819148,4779.3
3,79.1207652299905,4.363354358050081,38.563282688002914,270.65591571728066,21.126655876388558,7363.1
10,37.706923085591484,4.385390059757303,33.66941598834295,155.22984742647358,2.6177893286158103,5689.89
7,47.0005768959349,5.7019004633333745,33.01413871611015,116.40737547184582,35.37556795541508,7933.47
10,31.10566312429305,8.331932571256711,35.66220225489406,158.64454323463787,28.212191789791564,5704.17
5,55.93444703355074,5.07764934395666,26.155030524438594,115.94210556693378,44.41895274190673,8575.82
10,80.40729016447312,5.801889099651738,35.14611331544583,162.0396593330574,43.483042553585825,8008.15
5,53.5290726867118,4.342527033134898,15.199110118636279,262.08022716784296,8.452264512767607,8729.53
7,40.769839405430005,7.815776456294447,38.11402638442012,189.92137018676584,68.38758822886358,7930.51
9,75.22193004303115,6.041531713797255,26.082662737929383,217.55651865874736,13.085200060901284,9560.07
5,77.32841891224466,7.796243665304214,28.83450469664369,128.46108258327087,31.16918173352932,7293.42
1,40.425208518454006,8.518039221733975,21.372056222872057,229.39658719784006,34.16822804036144,7342.64
10,76.25124651245939,5.163815735506444,33.56327082101053,209.98661291743053,56.91439580498841,8275.3
10,86.83787329538028,8.036980151699757,16.91589516188122,62.28173939305524,6.946071726625274,5050.79
1,39.98265521593634,4.295469450391266,36.81589506367088,184.61357034120783,30.005099544597222,6447.46
2,76.25905755192812,8.494236940901237,35.70292072515857,99.32074400363466,43.995151916534276,6307.85
6,72.51432027615776,7.253842737793737,20.40150290611916,247.10583080107006,15.060893513683888,9042.37
9,58.41443330610531,8.371133620691758,35.23310995713156,145.00318128607364,43.9227529136251,8373.08
8,33.4752276335279,4.00094199778291,34.65894332653704,298.56472460305156,64.65653862847569,8200.71
5,34.48166506547124,4.845405351779963,30.805414943848724,54.97511824352022,69.82626918208724,6136.22
1,81.14487955191886,5.94879693713246,24.33800442249219,240.69392293984282,2.2715753753473003,8283.4
7,89.40890236503881,5.897514516873593,21.787468854546695,211.89946805638223,16.491175977127426,7401.36
5,70.56313543120527,5.133651914617554,20.79458975723375,237.22468425949046,21.72149810541882,8342.23
6,56.757498420619285,5.908059699336,22.96522406909018,113.03304478242322,27.93882703114763,8912.81
7,68.85441860411446,4.644243560001274,37.58896108581326,162.85471213324817,16.95800103093372,7965.69
3,65.66375155371273,6.06380564633013,16.941019399719533,245.05730032540126,14.244159618871876,10000.0
10,53.01673562433731,8.01177164579632,35.72178190632397,92.78615953763085,66.818768969225,8541.94
3,33.937568674440776,6.395350315516756,23.72225187604559,91.02896313293607,64.29651219393625,8022.89
5,79.29077684444646,4.0900004447260745,28.039984900283955,178.78375738963175,3.2894750702182227,6300.07
6,52.310011754323476,6.107220207896237,34.862140841212266,171.36216647306105,23.716911512339372,9812.73
9,79.12713860142563,4.135875080454221,37.10941367557428,106.21086701149187,28.360398757488465,5867.15
5,45.15052498130294,8.83121705353399,23.619535501816173,110.48042564170214,16.731017426616035,6291.36
1,30.061768790738004,4.637269797114345,26.546087031877757,105.01819406577269,44.02110278917228,5672.21
4,39.53629699660539,7.538441631653093,25.362901620419805,238.30825673959166,44.826652265096875,8758.78
5,58.11236500611506,8.863881614460428,15.331275837597763,206.01323370186438,59.535295983001795,9043.46
10,86.65821809746978,8.13019525833286,22.398572221466416,254.75263952076824,51.86084878696525,7845.86
10,36.13161718162314,7.4965768756310185,26.479730843314044,293.3777176447859,37.98013288761689,8952.32
5,81.25258646769396,8.197304547503833,25.277340222010995,158.02435999343632,45.75107390310939,7372.66
7,61.62144577271172,8.908993466303137,33.04823068789199,48.00734797947119,19.179214708011266,6876.66
4,79.5552459479938,7.106722486267648,24.620090430527583,42.984923811249566,41.513933297715035,7260.36
1,47.902465859399555,6.7959240341466325,27.234411224266758,109.82956060333717,34.245907832494346,8945.09
5,80.39682988034832,7.141190552316407,25.740214803309083,281.78703912516175,9.334112712145927,8797.58
7,76.36936680100827,6.6633794338077745,33.51565372235926,171.26752484213623,16.978099360807953,8766.1
10,43.803220981886035,7.175445529548594,36.574309974674065,103.38235934163487,20.418541550511023,7102.08
10,37.88010758456268,6.2492110398627965,28.297226975187854,137.77503451797529,64.70166969367905,9149.87
6,82.08325935193757,5.092215914416536,34.73580485487978,191.62067899926112,16.12706475701226,6888.18
5,87.79419920640791,4.601236132558379,22.419667050496265,206.2964076972174,20.24707319737677,6708.22
4,31.878138824850975,4.341704677661302,28.534240253931717,71.55826764138436,25.85478910626026,5211.77
2,73.87620401842113,5.316578918766,23.63074884174931,293.7985526671975,46.461991703777095,9632.91
4,84.57147065686911,4.230617821678669,25.35502313929576,177.08850128535298,8.276687473049837,6058.09
10,81.44160552554992,6.835853899596928,33.310346620316714,66.6358458039154,66.77616487456433,8264.84
10,87.87122833621251,5.419142235117601,37.04156205831782,271.28151840345606,60.58998540663352,8523.94
3,75.60564470628583,8.122674040435161,18.037384777194134,50.15237639144578,40.405125110626514,6282.71
10,56.53792574285461,4.371204364941932,30.86598141218451,275.08856695792844,47.182650719746974,9561.66
1,48.71711942970783,5.13175747170743,29.553595189444962,299.07272719802523,1.1662329870951194,8934.05
8,49.244564426287646,7.65123073545073,17.960375979398297,219.11658577225606,23.72613427439141,8327.31
5,73.46536035684701,6.994041481917457,20.297358261002728,238.02074968997724,55.69621614630094,10000.0
4,74.75022072185786,4.322456356245838,22.775062368317005,121.07176584622133,5.423808165467012,6291.11
8,42.02154861292276,8.386197285811003,19.173276770437536,284.2257502381621,19.761968394750415,8035.24
7,82.08736880943187,8.386308814130897,21.093237063108546,173.02277084925925,40.97077798340179,6899.43
2,72.89544241213486,5.65204001937887,21.69001997154269,227.7448805813398,17.948911938925928,8822.17
1,63.76501718060296,5.702029216747824,23.39184582597649,279.50908329604545,65.37845819011635,10000.0
4,58.291947606150764,8.94514179175087,33.73476132002898,293.29859351338723,9.174104156300325,9008.92
8,62.593968347397485,7.130880857965691,29.297805096265016,254.9651762811021,55.8176050535445,10000.0
2,39.55474429675587,6.656582602840295,39.65616679878504,111.8147268851481,35.556408433448574,7743.54
3,42.22207495657645,8.190760917759622,25.368395674186775,290.9678294690622,52.52315430739692,8979.69
1,35.4698694243715,5.426451691786582,33.846626845923126,199.59227343576438,21.75007298180132,7597.08
1,39.21948228966676,6.1459129669817845,36.786710534413345,281.2734686150292,36.01427216184271,9771.58
3,57.22161807631696,5.338883377441671,31.97446232595105,212.548356969875,59.978474480622346,10000.0
5,61.821263623695366,7.945804232943657,25.296618510437398,112.95451969888452,32.681466938617305,8493.83
3,31.07171354869916,6.86674672817609,33.83986576864382,129.9066215185603,25.180390333718872,7616.42
1,77.80786967184164,7.2941253507003525,20.09167844431712,178.62737981779392,37.530877037691525,8453.67
1,47.65007840060868,5.261536249197032,23.18880412950331,243.30400722116815,50.21539271254568,9350.92
8,84.71016209759466,5.101126506886576,28.66713137748222,115.85528886189043,31.04943418489519,6565.73
10,88.05067581682667,6.441873144914694,29.38523468215371,186.52741485623187,65.72138825995911,9076.55
2,41.12753248059926,7.6878287454641345,15.553536886815737,123.31874826562841,20.646207682963944,6918.02
3,57.72583744593964,6.626198787600801,38.62785471890022,250.25773925147894,33.28245243183843,10000.0
2,30.073910109985555,4.163228387728343,32.41568178043475,156.01658531734662,52.984936153900904,6472.82
3,65.89963590734561,8.342757531601443,27.39259375579728,50.71516325027901,48.23847633470307,7489.96
7,66.43838689576027,4.323434467575658,38.32818086020771,74.83418080001482,60.45487366920093,7745.94
1,44.85239733620251,8.779122418603762,25.977389131270712,46.498260257300714,69.77664264767762,6931.25
10,63.50476035499187,4.125709791386363,39.5108892567593,164.8117954238678,29.88008301565627,7856.45
8,43.532408546624126,7.472252280653544,27.80711893108713,58.71107028402133,7.780561584831829,6368.45
10,39.6495281446914,4.411035318558908,17.857144249949485,60.81779171360067,2.1291116565577584,5119.23
10,69.09116800813588,8.553382897175698,34.12002431148193,284.0830302103618,50.881383429784016,9660.97
10,49.555527837124494,6.322166181127714,31.97244312694601,265.6168694875349,61.180956991610095,10000.0
2,65.41583633313735,4.687618874085077,34.324668032639664,152.0633811390688,15.449881016109307,7767.72
3,55.99480493829934,5.704078498949233,38.78605071814202,296.16743662955554,11.091362603293417,10000.0
9,89.06108444417424,4.8241233767338105,34.41223256627545,30.05036260607904,4.354356406798368,3979.28
7,38.974838560053946,4.85290955778545,30.28341505541617,195.77445319381633,57.58920452020445,7809.89
4,57.87591579814861,8.740541600857211,36.43272255902102,196.43560789040492,21.796735792480902,8315.74
10,70.82739758155952,6.226230561423941,31.83116098386329,153.5096250848698,28.118782493184355,9130.44
5,53.73270503279812,7.944011319526798,25.202976420648078,137.17595269225907,35.19251341267286,8676.95
2,88.48199111224139,7.198027805888409,37.14049410604433,152.95344657976403,58.76172639466855,7501.98
8,73.3132576756161,7.382131811691961,20.547511519609323,142.03931774151374,45.55832550930395,8454.04
4,69.4190314538696,4.658467192360193,32.866031872718104,227.23296892022083,43.05452409004679,8844.46
9,75.42355605667339,5.170922234077429,37.03908637351893,66.54596744278669,12.29704699691375,6016.81
5,87.15891828232301,7.933751675772185,33.28291299258241,83.36258955960514,35.92329241968808,5756.34
9,84.4691191790784,8.853831032373915,32.43188547634642,78.73992166595437,50.076671202505864,5868.32
4,73.45711848758472,5.313378212993259,33.8159573517959,100.86705798274143,68.12826181213443,7869.23
10,74.94969834607699,5.357843823755199,26.62638120751611,171.8197730710275,14.098441644934656,7655.41
5,38.75532444210873,6.364485664054524,36.85426705392565,60.02636178131905,0.6680347147058652,6667.23
9,36.16754426955994,8.91920156427719,20.08591187840228,264.40570973815613,5.2711003518928825,6849.75
8,64.25427011064986,5.344794729132355,18.184660400008482,110.28761345328752,26.309672562738548,8343.83
3,31.1020582164324,6.034859548171319,22.13771950296279,73.88525661655112,57.438125342219095,7776.91
1,58.94138289309549,8.457400078117534,28.289434919374827,212.4177535915257,0.4999457237771532,8300.53
3,42.62097479513211,4.01460516310681,27.764044885233453,40.283301161816205,31.97114150200882,5836.74
4,50.76099405869037,4.198829824942848,35.51496894191467,197.39151251602433,23.046143073897618,8254.88
2,76.54828414757736,7.020358385356096,25.114216410100433,218.51357628265495,3.67371970698093,8447.79
1,86.47425025394318,8.536900823564235,27.108610657287716,88.02746347441418,31.51654006708321,5466.07
7,34.34497632878049,5.194283302009638,15.334192081484892,41.330299829781254,17.83240951357032,5167.78
8,62.054532358586705,6.348208873403545,25.243480911073476,128.1842469082514,24.63193840429045,9641.09
7,82.952009149176,6.252326508289091,31.194355823758553,56.62044216532285,49.39307133490051,7706.95
5,34.950512066425276,6.364856730477551,15.387708265664804,61.44901941180101,36.5085688737677,7117.73
1,79.47084281381004,7.112598478648726,22.022049129656093,98.65053249011343,8.725320029496933,7308.35
7,51.46808105569628,6.348718814953418,20.198908982234748,109.77633964922501,67.29901782965473,10000.0
7,49.32568213316012,6.237340706612289,16.049635722739705,173.09199207578357,44.513753599681685,9822.07
9,88.64798317888715,6.371442102156303,26.98150224786344,213.16580908581355,53.61078979637721,9141.04
3,42.05154539173765,6.954337206355207,19.54308233070391,190.0481540349499,5.544920500585957,8412.24
9,71.59163644936086,6.685037441756792,33.5770384907845,70.05729106816955,3.294086562201323,7673.35
1,79.28644368059199,8.270679988252521,36.19819709408371,76.46322876220914,1.361363525765682,5043.72
1,32.4710097167563,4.247484267468333,28.639629566728694,267.26769744408693,13.215581944141112,6900.88
4,70.22312750126474,8.166585357365062,39.54268356302854,180.75512506731067,29.00858784029466,7487.97
9,87.09299846131961,8.21962306305862,26.261964286764883,264.883214882376,65.5078293381976,8040.37
6,37.45319800368356,5.4245401076548045,27.834205255622887,130.31755805636607,31.99417614860434,7404.91
3,83.7732781611023,6.314259775079253,39.73044384894375,195.88800200645744,20.317857376077058,8368.57
1,65.68659824261616,6.192692442687178,20.788710899126222,171.3891223347449,39.33546774637643,10000.0
4,66.99627491174844,5.092549171770651,38.563648491922635,116.1633422515249,7.835420469435247,7689.12
9,66.77665049193635,5.983984235431582,16.07093887797783,156.87715044907074,42.665412370348825,9497.6
3,47.93015318023883,4.221938860854272,26.159672256579867,165.67253674327165,39.79023680313523,7487.22
9,86.11210891796759,5.389110363908673,16.750087803326643,84.20816318430323,55.43951233839968,6624.4
7,86.84102775786232,8.083410877253591,33.230868572841075,115.05280054171753,69.06813281319168,6473.17
4,67.51827961283686,5.422811508814488,30.210223397000444,243.68063263688342,17.561143020127737,9497.03
3,77.00536355649689,8.091033343741238,32.66585658668991,277.2628246526143,35.67595155626324,8346.15
10,66.73547915286949,6.657997323022155,24.362009999200424,127.14440525723086,63.62057844233025,10000.0
5,59.063906854442436,8.399313386805801,24.237048350784505,112.8825161964349,54.963291909598894,8708.64
5,69.64920709795504,6.873897771322076,16.132981974022364,82.70323443440827,34.11844121705653,9284.59
3,63.180087155517505,4.148341115323699,23.748623488240995,213.19261553565693,66.17601547303445,9474.42
9,65.8485517579158,7.3771010377354465,38.23221005655149,117.23691944991107,4.0065685461766565,8007.06
4,77.02995320513172,4.224267840117843,24.480663429511225,296.6923755567809,65.16990337988088,9103.73
5,58.854229886939095,6.25298509491567,35.78419265554925,117.93489655726736,3.5355174667964584,8819.37
4,32.445246365548364,8.64713347236557,36.05813761874835,136.4167326313096,38.3113320880279,6071.74
5,39.83996885936983,4.826019696689251,24.331028909480846,192.90023297724937,62.330866360076,7971.01
7,56.3164329893723,5.949361764707721,30.799717009904725,246.45475916165233,18.3904660492912,10000.0
9,73.4895935924435,7.649301544242392,17.384290056826465,156.7700396433211,33.057394926161095,8022.94
7,65.59671889861073,8.411292780474238,17.591964518356914,144.11712912301874,22.703021539587663,7665.1
5,69.01765115240724,7.35471502371254,16.216441591542832,298.82221507059825,66.6500741953446,10000.0
10,58.75673571457724,5.290866270955846,29.525377334377737,32.833283107785,57.65519163271636,8483.08
10,66.94452131653458,7.373039264581081,25.651774440652424,271.6676279898364,49.63010579284657,10000.0
7,49.74104626887973,5.48363820552045,28.700808916606,70.2680230037291,41.13388906305761,8047.5
10,58.210955561799906,7.592146149093676,28.026829762709696,242.19982457640663,57.441425252690365,10000.0
5,74.65674393569734,8.770165637925203,23.755074777268256,196.84152115850046,27.458692906648295,7516.84
3,82.30996673838726,7.606967255531441,31.936835370586824,122.29876708448487,31.328629857424332,7100.8
7,56.01932003738334,8.314402514562062,33.96254702290977,265.94623799067494,51.100120475660304,9887.61
2,32.61969946244167,4.010519215879417,15.365706471941893,33.484951554867834,25.042833430559998,4580.6
9,39.70035264880816,7.587860623657972,20.181057494221957,91.20647606022939,4.4730659433861675,6510.73
10,31.251668357492285,8.147937784326253,32.83089670208342,183.06105498737472,5.203422622025002,6144.3
10,69.1957811542398,4.202793687723407,24.665504315845855,124.91641021341846,8.07539609139927,7236.4
1,49.93887752130654,8.357988636441153,31.562098673540206,194.80192373594846,60.877692634056395,8129.52
6,62.54871814316205,5.28347114155023,23.67406649336396,36.50975222034004,33.055849802934304,7801.05
7,59.59661080702797,7.326460509890277,24.768878808240927,61.44391123006238,49.901765854131554,8522.99
8,34.8915893731456,8.001774395117033,18.966971842242124,64.3159848589786,27.50365349234253,5610.4
10,54.19568166742991,7.313322565296778,21.455775491654002,81.10658439732255,18.109766319094415,8407.09
9,43.2336674953394,4.461423960366286,30.13529393768968,154.01948901614657,24.303451729354837,6599.06
2,55.10398732005916,6.981607594301842,25.82907778287916,233.07474887676423,55.59276417220285,10000.0
10,42.21469682053456,6.747918283610717,34.357567073614874,274.4954862408033,43.765128752200674,9902.17
2,80.42714437661601,8.501606340371357,36.31462387345857,255.55058317674644,65.63478459705314,8171.52
5,40.45160019469522,6.021198648221046,28.541160455418996,83.15972537943456,47.57933450037838,8157.53
5,87.64683308921862,5.60540548543525,33.95668230140148,149.11064910227074,39.912714222828576,6781.9
6,54.95444196881645,7.7492538221823315,22.67261282986425,83.84113139480445,42.713720629008414,8412.33
3,80.77471752114296,6.063376630416983,25.374280385001953,101.4073905001415,65.96600076278902,8912.54
8,67.72588909235671,7.2304808750253144,32.819441905420774,165.95768500820927,55.17406509066943,9849.07
1,74.12101791994516,7.2322504506230345,24.655299820425768,48.389436675351085,1.6828866156506472,6551.51
6,76.06343328400682,8.440195321800589,29.71262337897472,88.90706899018377,37.38977872949881,6507.21
4,60.29069291358107,6.993462011595486,19.63431947706279,282.55210355292166,48.18368880825954,10000.0
1,62.5980314017973,6.5107680498099345,29.99428287426245,155.851399017792,52.40889349074085,10000.0
7,60.839752068523495,4.694356631982585,36.53784268067234,150.2543620140255,14.919948351975567,7667.17
9,65.28350268540476,4.578688033393527,36.71599099558564,33.9331317828453,60.70241481159466,7412.07
4,31.763666745390438,4.771607826415397,33.10861015823849,96.79793170575336,66.90902030226147,5996.56
4,53.73091019094092,4.859242406635473,33.64383447690315,263.89895771518894,16.570071409140883,8979.44
6,66.37132281367029,7.189385463318169,28.948186128767517,74.44967562984056,61.783082026207204,9094.99
3,65.86341391535186,7.7049062513728925,29.61670225414562,142.08373367437468,6.7885133761266765,8553.96
6,77.57736567633789,6.649957614632093,18.34126453526295,33.86934458409034,3.8994785280671627,7038.72
7,69.30056032992651,8.145088662727456,26.096479710532527,159.15058005105007,9.045666007192455,8155.1
10,89.52799898044034,8.956316133668166,26.269407097159096,35.67569881607863,4.041875562692519,4005.4
10,47.0312717165187,8.100063145596781,38.962445891693505,251.29457932776597,59.15085660090431,8885.81
3,51.54906177997389,7.474411868379796,25.777171565582236,252.71051722151796,4.133510112079036,9843.34
7,53.03082911206778,6.662463497185733,28.73356612256894,242.69039084163987,19.016493395455885,10000.0
3,57.94876842121491,6.244265358373541,28.33128498197756,106.50829860060192,7.262944047509947,9205.07
2,80.15988382687257,4.421961902722712,30.91904292610818,256.0540489198909,20.679542541963546,7408.92
10,44.14752563755259,5.996843741973455,33.7058207832974,176.6094958034227,6.339162732064434,8024.08
4,76.56001242212577,8.550673183910671,20.626046904271803,130.92818939409068,46.76022755201098,7141.4
8,54.3186109851446,8.040113149532765,28.218110477460893,198.83908912014292,9.33287714398026,8770.49
9,66.11132301972052,5.080256825058436,35.64794268290076,33.33208243630098,59.629214808722146,7806.8
7,67.95243199357836,6.333038923486079,26.57786784593779,68.59943695220309,57.20337355086487,9730.97
1,52.37091823133606,8.083616012792723,21.961438659339326,230.41925530597095,0.9563179829426594,8679.73
3,60.756912312348305,4.336922773927613,31.367726883907476,95.92363435336131,62.70084488605802,8134.44
9,54.78187047886182,5.936962928343297,35.59418489497807,191.4624616787624,2.026102172035694,9076.34
1,34.147967171197166,8.259206184369738,16.578507323184784,133.977702762218,16.775204947028964,5654.06
9,56.229923329009594,6.019489320850619,34.41976208518068,260.7975602758006,2.267239644319654,10000.0
8,35.84360355321313,4.388073223657204,35.54119832404428,287.1521326190938,23.50904409275212,7432.56
1,54.301247944819295,6.7126718426612575,26.53807318971517,268.5624766599514,35.97065679992902,10000.0
6,65.57510398990692,8.308712474591477,39.582641420461684,103.0673985672711,55.76514083105967,7931.27
5,64.76489396061004,6.951427714765798,34.667708517682726,82.4239746424422,23.65870853288853,9103.79
6,69.75727674049922,5.131395541071159,34.341564122391645,158.09742127759844,49.38430172711817,8979.12
10,35.715690477277576,5.921198100686906,33.695964360301794,31.980220725768675,13.125311998328623,5674.74
5,69.12739473182627,6.250616805909661,18.76520258045685,36.96853607305907,52.54189197208885,9369.17
6,48.728883401786824,6.896331769102634,20.430772161325272,179.38847269821002,16.519762413646628,9340.06
